line_id,product_id
10641-3,9
10641-4,44
10641-5,40
10641-6,33
10641-7,77
10641-8,27
10642-1,45
10642-2,23
10642-3,37
10642-4,5
10642-5,59
10642-6,7
10642-7,9
10642-8,82
10643-1,45
10643-2,89
10643-3,58
10643-4,76
10643-5,15
10643-6,21
10643-7,96
10644-1,75
10644-2,56
10644-3,21
10645-1,57
10645-2,65
10645-3,23
10645-4,54
10645-5,73
10645-6,63
10645-7,17
10645-8,13
10646-1,7
10646-2,8
10646-3,39
10646-4,68
10646-5,58
10646-6,88
10646-7,49
10646-8,44
10646-9,19
10646-10,1
10647-1,90
10647-2,69
10648-1,57
10648-2,69
10648-3,16
10648-4,80
10648-5,38
10648-6,51
10648-7,53
10648-8,35
10648-9,50
10649-1,16
10649-2,79
10649-3,23
10649-4,49
10649-5,83
10650-1,89
10650-2,3
10650-3,99
10650-4,65
10650-5,29
10650-6,75
10650-7,12
10651-1,36
10651-2,77
10651-3,60
10651-4,79
10651-5,15
10651-6,100
10652-1,62
10652-2,85
10652-3,2
10652-4,56
10652-5,54
10653-1,32
10654-1,45
10654-2,18
10654-3,42
10654-4,43
10654-5,57
10654-6,3
10655-1,71
10656-1,39
10656-2,91
10657-1,9
10657-2,12
10658-1,5
10658-2,27
10659-1,7
10659-2,62
10659-3,49
10659-4,36
10659-5,82
10659-6,19
10659-7,43
10659-8,5
10659-9,96
10660-1,51
10660-2,7
10660-3,23
10660-4,66
10660-5,46
10660-6,4
10660-7,48
10660-8,95
10661-1,92
10661-2,38
10661-3,55
10661-4,64
10661-5,52
10661-6,86
10661-7,68
10661-8,60
10661-9,39
10661-10,75
10662-1,99
10662-2,9
10662-3,23
10662-4,2
10663-1,95
10663-2,25
10663-3,67
10663-4,88
10664-1,57
10664-2,99
10664-3,79
10664-4,37
10665-1,21
10665-2,22
10665-3,88
10665-4,27
10665-5,65
10666-1,10
10666-2,53
10666-3,7
10666-4,5
10666-5,28
10666-6,2
10666-7,33
10666-8,94
10667-1,100
10667-2,17
10667-3,47
10667-4,43
10667-5,33
10667-6,87
10667-7,72
10667-8,11
10668-1,99
10668-2,81
10668-3,66
10668-4,5
10668-5,23
10668-6,76
10669-1,21
10669-2,91
10669-3,84
10669-4,93
10669-5,68
10669-6,94
10669-7,15
10670-1,45
10670-2,72
10670-3,97
10670-4,31
10670-5,39
10671-1,43
10671-2,51
10671-3,62
10671-4,45
10671-5,30
10671-6,71
10671-7,42
10671-8,73
10671-9,15
10671-10,76
10672-1,37
10672-2,79
10672-3,82
10672-4,24
10672-5,83
10672-6,74
10672-7,1
10673-1,92
10673-2,4
10673-3,25
10673-4,89
10673-5,86
10673-6,23
10673-7,11
10673-8,54
10673-9,18
10674-1,28
10674-2,73
10674-3,92
10675-1,61
10675-2,35
10675-3,87
10676-1,53
10676-2,8
10676-3,94
10676-4,52
10676-5,86
10676-6,39
10677-1,20
10677-2,55
10678-1,33
10678-2,45
10678-3,27
10679-1,65
10680-1,35
10680-2,32
10680-3,16
10680-4,73
10680-5,95
10680-6,5
10680-7,55
10680-8,77
10681-1,83
10681-2,66
10682-1,7
10682-2,47
10682-3,40
10682-4,87
10682-5,96
10682-6,23
10682-7,29
10682-8,93
10683-1,14
10683-2,60
10683-3,93
10683-4,9
10683-5,45
10683-6,28
10683-7,58
10683-8,40
10684-1,51
10684-2,89
10684-3,41
10684-4,38
10684-5,63
10684-6,96
10684-7,11
10684-8,45
10684-9,31
10685-1,63
10685-2,86
10686-1,19
10686-2,39
10686-3,53
10686-4,38
10686-5,99
10686-6,57
10686-7,9
10686-8,18
10686-9,13
10686-10,27
10687-1,92
10687-2,91
10687-3,28
10687-4,82
10687-5,32
10687-6,43
10687-7,10
10687-8,51
10687-9,65
10687-10,76
10688-1,98
10688-2,16
10688-3,60
10688-4,67
10689-1,50
10689-2,72
10689-3,100
10690-1,16
10690-2,86
10690-3,57
10690-4,82
10691-1,25
10692-1,72
10692-2,43
10692-3,81
10692-4,74
10692-5,3
10692-6,14
10692-7,36
10693-1,17
10693-2,53
10693-3,69
10693-4,96
10694-1,40
10694-2,9
10695-1,5
10695-2,54
10695-3,80
10696-1,6
10696-2,33
10696-3,99
10696-4,97
10697-1,32
10697-2,69
10697-3,78
10697-4,72
10697-5,25
10697-6,27
10697-7,38
10697-8,14
10697-9,86
10698-1,30
10698-2,15
10698-3,4
10698-4,57
10698-5,28
10698-6,5
10698-7,35
10698-8,98
10699-1,51
10699-2,82
10700-1,35
10700-2,92
10700-3,71
10701-1,18
10701-2,43
10701-3,11
10701-4,61
10701-5,37
10702-1,42
10702-2,60
10702-3,26
10702-4,70
10702-5,58
10702-6,37
10703-1,76
10703-2,54
10703-3,52
10703-4,82
10703-5,63
10703-6,17
10703-7,89
10703-8,40
10703-9,77
10704-1,84
10704-2,40
10704-3,99
10704-4,10
10704-5,17
10704-6,11
10704-7,21
10705-1,25
10706-1,61
10706-2,9
10706-3,16
10706-4,99
10707-1,94
10707-2,17
10707-3,57
10707-4,93
10708-1,84
10708-2,95
10709-1,77
10709-2,44
10709-3,43
10709-4,87
10709-5,33
10709-6,5
10710-1,14
10711-1,61
10712-1,90
10712-2,82
10713-1,55
10713-2,65
10713-3,30
10713-4,72
10713-5,41
10713-6,78
10713-7,4
10713-8,77
10713-9,98
10714-1,29
10714-2,89
10714-3,88
10714-4,37
10714-5,71
10714-6,22
10714-7,85
10714-8,14
10715-1,69
10715-2,46
10715-3,59
10715-4,62
10715-5,83
10716-1,17
10716-2,87
10716-3,36
10716-4,4
10716-5,57
10716-6,31
10716-7,85
10717-1,84
10717-2,44
10717-3,77
10717-4,59
10717-5,29
10717-6,71
10717-7,54
10717-8,65
10717-9,27
10718-1,4
10718-2,1
10718-3,29
10718-4,100
10718-5,80
10718-6,71
10718-7,6
10718-8,11
10719-1,82
10719-2,60
10719-3,74
10719-4,98
10719-5,39
10719-6,75
10720-1,99
10720-2,18
10720-3,56
10721-1,70
10722-1,41
10722-2,69
10723-1,70
10723-2,38
10723-3,29
10723-4,14
10724-1,58
10724-2,47
10724-3,91
10725-1,78
10725-2,100
10726-1,63
10726-2,65
10726-3,80
10726-4,2
10726-5,94
10726-6,45
10726-7,58
10726-8,4
10727-1,10
10727-2,97
10727-3,77
10727-4,17
10727-5,7
10728-1,48
10728-2,82
10729-1,92
10729-2,59
10729-3,12
10729-4,2
10729-5,11
10729-6,58
10730-1,92
10730-2,61
10730-3,99
10730-4,31
10730-5,45
10730-6,88
10730-7,15
10730-8,75
10730-9,80
10731-1,61
10731-2,30
10731-3,98
10732-1,98
10732-2,39
10732-3,51
10732-4,83
10732-5,32
10732-6,94
10732-7,88
10732-8,1
10732-9,96
10732-10,69
10733-1,57
10733-2,66
10733-3,49
10733-4,3
10733-5,35
10734-1,22
10734-2,35
10734-3,24
10734-4,75
10735-1,47
10735-2,32
10735-3,67
10735-4,29
10735-5,77
10736-1,16
10736-2,24
10736-3,36
10736-4,77
10736-5,7
10737-1,61
10737-2,84
10737-3,7
10737-4,69
10737-5,90
10737-6,57
10737-7,16
10737-8,48
10738-1,71
10739-1,53
10739-2,38
10740-1,73
10740-2,81
10740-3,2
10740-4,68
10740-5,63
10740-6,80
10741-1,73
10741-2,97
10741-3,31
10741-4,79
10741-5,18
10741-6,17
10741-7,40
10741-8,51
10741-9,26
10741-10,34
10742-1,71
10742-2,1
10742-3,79
10743-1,37
10743-2,85
10743-3,22
10743-4,62
10744-1,61
10744-2,81
10744-3,39
10744-4,22
10744-5,56
10744-6,66
10744-7,34
10744-8,67
10745-1,20
10745-2,19
10745-3,36
10745-4,13
10745-5,40
10746-1,65
10746-2,94
10746-3,77
10746-4,73
10746-5,75
10746-6,2
10746-7,35
10746-8,82
10746-9,57
10747-1,45
10747-2,16
10747-3,8
10747-4,58
10748-1,41
10748-2,56
10748-3,80
10749-1,91
10749-2,40
10750-1,10
10750-2,65
10750-3,16
10751-1,33
10751-2,93
10751-3,19
10752-1,25
10752-2,50
10752-3,41
10752-4,48
10753-1,18
10753-2,11
10753-3,80
10753-4,97
10753-5,31
10753-6,14
10753-7,53
10753-8,46
10754-1,81
10754-2,54
10754-3,40
10755-1,90
10755-2,21
10755-3,50
10755-4,33
10755-5,55
10755-6,44
10756-1,37
10756-2,72
10756-3,78
10756-4,41
10757-1,55
10757-2,8
10757-3,20
10757-4,2
10757-5,64
10757-6,86
10757-7,56
10757-8,93
10757-9,9
10758-1,1
10758-2,70
10758-3,4
10758-4,76
10758-5,30
10759-1,33
10759-2,41
10759-3,54
10759-4,51
10759-5,17
10759-6,66
10759-7,71
10760-1,9
10760-2,81
10760-3,11
10760-4,20
10760-5,51
10760-6,18
10760-7,72
10760-8,70
10760-9,58
10761-1,33
10761-2,77
10761-3,16
10761-4,87
10761-5,78
10761-6,20
10761-7,94
10761-8,54
10761-9,97
10762-1,87
10762-2,12
10763-1,12
10763-2,15
10763-3,34
10763-4,36
10763-5,63
10763-6,31
10763-7,65
10763-8,38
10763-9,69
10764-1,37
10764-2,74
10764-3,67
10764-4,35
10764-5,66
10764-6,91
10764-7,10
10765-1,57
10765-2,65
10765-3,23
10765-4,18
10765-5,19
10766-1,39
10766-2,24
10766-3,59
10766-4,56
10766-5,11
10767-1,50
10767-2,47
10767-3,36
10767-4,94
10767-5,92
10767-6,5
10768-1,13
10768-2,73
10768-3,94
10768-4,84
10768-5,58
10768-6,19
10769-1,92
10769-2,74
10769-3,26
10769-4,96
10769-5,52
10769-6,37
10770-1,2
10770-2,73
10770-3,88
10770-4,99
10770-5,3
10770-6,64
10770-7,40
10771-1,49
10771-2,5
10771-3,80
10771-4,4
10771-5,57
10771-6,89
10772-1,6
10772-2,58
10772-3,38
10772-4,92
10772-5,4
10773-1,38
10773-2,89
10773-3,97
10773-4,5
10773-5,74
10773-6,43
10773-7,99
10774-1,33
10774-2,79
10774-3,99
10775-1,87
10775-2,64
10775-3,49
10776-1,21
10776-2,4
10776-3,19
10776-4,69
10776-5,45
10776-6,28
10776-7,20
10776-8,43
10776-9,72
10776-10,16
10777-1,61
10777-2,6
10777-3,78
10777-4,81
10777-5,1
10777-6,10
10777-7,90
10777-8,67
10778-1,18
10778-2,78
10778-3,62
10779-1,27
10779-2,35
10779-3,95
10779-4,70
10780-1,9
10780-2,82
10780-3,18
10780-4,27
10780-5,1
10781-1,98
10781-2,28
10781-3,24
10781-4,74
10781-5,45
10781-6,33
10781-7,5
10781-8,53
10781-9,70
10781-10,17
10782-1,4
10782-2,21
10782-3,63
10782-4,71
10782-5,33
10782-6,75
10782-7,20
10782-8,12
10782-9,100
10783-1,41
10783-2,45
10784-1,81
10784-2,48
10784-3,55
10784-4,19
10784-5,68
10784-6,25
10784-7,63
10784-8,34
10784-9,5
10784-10,7
10785-1,23
10785-2,35
10785-3,22
10785-4,70
10785-5,6
10786-1,7
10786-2,3
10786-3,15
10786-4,54
10786-5,79
10786-6,2
10786-7,55
10786-8,69
10787-1,82
10787-2,2
10787-3,37
10787-4,30
10787-5,79
10787-6,64
10787-7,13
10787-8,51
10788-1,20
10788-2,38
10788-3,22
10788-4,4
10788-5,78
10788-6,90
10789-1,58
10789-2,41
10789-3,76
10789-4,5
10789-5,29
10789-6,49
10789-7,67
10790-1,27
10790-2,70
10790-3,24
10790-4,19
10790-5,46
10790-6,75
10790-7,66
10790-8,39
10791-1,38
10791-2,92
10791-3,3
10791-4,97
10791-5,16
10791-6,98
10791-7,95
10791-8,21
10791-9,59
10791-10,75
10792-1,26
10792-2,42
10792-3,38
10792-4,59
10792-5,12
10792-6,41
10792-7,32
10792-8,77
10793-1,61
10794-1,87
10795-1,83
10795-2,31
10795-3,15
10796-1,15
10796-2,17
10796-3,25
10796-4,96
10796-5,5
10796-6,3
10797-1,67
10797-2,77
10797-3,69
10797-4,23
10798-1,28
10798-2,39
10798-3,31
10798-4,12
10799-1,83
10799-2,24
10799-3,35
10799-4,41
10799-5,80
10799-6,65
10799-7,7
10800-1,12
10800-2,50
10800-3,14
10800-4,65
10800-5,23
10800-6,58
10801-1,74
10801-2,72
10801-3,36
10801-4,44
10801-5,94
10801-6,85
10802-1,4
10802-2,51
10802-3,39
10802-4,8
10802-5,7
10802-6,18
10802-7,89
10802-8,6
10802-9,73
10803-1,87
10803-2,98
10803-3,37
10803-4,44
10804-1,22
10804-2,25
10804-3,19
10804-4,43
10804-5,97
10804-6,87
10804-7,48
10804-8,46
10804-9,49
10805-1,86
10805-2,29
10806-1,23
10807-1,16
10807-2,79
10808-1,86
10808-2,4
10808-3,35
10808-4,73
10808-5,49
10808-6,30
10808-7,54
10808-8,72
10809-1,91
10809-2,72
10809-3,28
10809-4,90
10809-5,99
10809-6,64
10809-7,50
10809-8,41
10809-9,81
10810-1,60
10810-2,35
10810-3,99
10810-4,80
10811-1,47
10811-2,57
10811-3,94
10811-4,20
10811-5,82
10811-6,30
10811-7,84
10812-1,36
10812-2,93
10812-3,54
10812-4,57
10812-5,31
10812-6,82
10812-7,48
10812-8,97
10812-9,51
10812-10,13
10813-1,49
10813-2,20
10814-1,2
10814-2,74
10814-3,77
10814-4,59
10814-5,40
10814-6,68
10814-7,29
10814-8,28
10814-9,98
10814-10,53
10815-1,50
10815-2,75
10816-1,67
10816-2,54
10816-3,61
10816-4,57
10816-5,17
10817-1,83
10817-2,20
10817-3,22
10817-4,74
10817-5,79
10817-6,84
10818-1,96
10818-2,25
10818-3,100
10818-4,69
10818-5,51
10818-6,13
10818-7,98
10818-8,85
10818-9,78
10819-1,70
10819-2,78
10819-3,69
10819-4,98
10819-5,100
10819-6,17
10819-7,29
10819-8,41
10819-9,18
10819-10,52
10820-1,72
10820-2,83
10820-3,89
10821-1,17
10822-1,57
10822-2,97
10822-3,19
10822-4,50
10822-5,32
10822-6,77
10822-7,62
10822-8,31
10823-1,33
10823-2,20
10823-3,96
10823-4,94
10823-5,38
10823-6,22
10823-7,73
10823-8,42
10824-1,74
10824-2,89
10824-3,36
10824-4,99
10824-5,18
10824-6,48
10824-7,15
10824-8,44
10824-9,12
10824-10,11
10825-1,19
10825-2,2
10825-3,15
10825-4,99
10825-5,18
10825-6,89
10826-1,70
10826-2,54
10826-3,88
10827-1,39
10828-1,22
10828-2,24
10828-3,51
10829-1,12
10829-2,99
10829-3,22
10829-4,48
10829-5,79
10829-6,94
10829-7,49
10829-8,46
10829-9,16
10829-10,68
10830-1,57
10831-1,19
10831-2,27
10831-3,77
10831-4,36
10831-5,56
10831-6,55
10831-7,16
10832-1,100
10832-2,31
10832-3,57
10832-4,67
10832-5,80
10832-6,4
10832-7,33
10832-8,84
10832-9,50
10833-1,58
10834-1,10
10834-2,44
10834-3,73
10834-4,79
10834-5,61
10834-6,25
10834-7,59
10835-1,48
10836-1,6
10836-2,39
10837-1,34
10837-2,16
10837-3,28
10837-4,97
10838-1,85
10838-2,19
10838-3,59
10838-4,62
10838-5,100
10838-6,95
10838-7,94
10839-1,92
10839-2,11
10839-3,36
10839-4,84
10839-5,98
10839-6,51
10839-7,53
10839-8,90
10839-9,30
10840-1,30
10840-2,95
10840-3,23
10840-4,92
10840-5,15
10840-6,42
10840-7,37
10840-8,12
10840-9,49
10840-10,97
10841-1,68
10841-2,63
10841-3,8
10841-4,52
10841-5,2
10842-1,29
10842-2,7
10842-3,95
10842-4,94
10843-1,69
10843-2,98
10843-3,48
10843-4,44
10843-5,93
10843-6,5
10843-7,16
10844-1,8
10844-2,55
10844-3,21
10844-4,76
10844-5,98
10844-6,2
10844-7,56
10844-8,91
10845-1,66
10845-2,8
10845-3,55
10845-4,39
10845-5,32
10845-6,16
10846-1,29
10846-2,82
10846-3,58
10846-4,6
10847-1,40
10847-2,91
10847-3,1
10847-4,53
10847-5,97
10847-6,84
10847-7,21
10848-1,13
10849-1,6
10850-1,81
10850-2,100
10850-3,85
10850-4,89
10850-5,1
10850-6,38
10850-7,60
10850-8,39
10851-1,76
10851-2,21
10851-3,79
10851-4,86
10851-5,43
10851-6,18
10852-1,88
10852-2,35
10852-3,36
10852-4,44
10852-5,93
10852-6,19
10852-7,99
10852-8,16
10852-9,40
10852-10,29
10853-1,22
10853-2,13
10853-3,87
10853-4,17
10853-5,27
10853-6,82
10853-7,32
10853-8,74
10853-9,33
10853-10,16
10854-1,31
10854-2,67
10854-3,4
10854-4,82
10854-5,92
10854-6,79
10854-7,10
10854-8,39
10854-9,94
10855-1,36
10855-2,58
10855-3,21
10856-1,61
10856-2,87
10857-1,26
10857-2,71
10857-3,99
10857-4,72
10858-1,31
10859-1,83
10859-2,51
10859-3,75
10859-4,95
10860-1,75
10860-2,48
10860-3,65
10860-4,83
10860-5,86
10860-6,26
10860-7,91
10860-8,62
10860-9,71
10860-10,97
10861-1,55
10861-2,8
10861-3,10
10861-4,85
10861-5,60
10862-1,36
10862-2,30
10862-3,2
10863-1,40
10863-2,42
10864-1,80
10865-1,57
10865-2,99
10865-3,17
10865-4,85
10865-5,62
10865-6,59
10866-1,8
10866-2,40
10866-3,23
10866-4,55
10867-1,16
10867-2,56
10867-3,29
10867-4,75
10867-5,81
10868-1,34
10868-2,82
10868-3,32
10868-4,15
10868-5,100
10868-6,3
10868-7,51
10868-8,88
10869-1,18
10870-1,47
10870-2,64
10871-1,13
10871-2,69
10871-3,2
10871-4,76
10871-5,27
10871-6,60
10871-7,87
10871-8,50
10871-9,78
10872-1,52
10872-2,86
10873-1,41
10874-1,97
10874-2,62
10874-3,57
10874-4,39
10874-5,69
10874-6,72
10874-7,48
10875-1,18
10875-2,48
10875-3,2
10875-4,22
10875-5,14
10875-6,98
10875-7,60
10876-1,14
10876-2,60
10876-3,44
10876-4,99
10876-5,67
10876-6,8
10876-7,52
10876-8,9
10877-1,72
10877-2,100
10877-3,15
10877-4,9
10878-1,8
10878-2,50
10879-1,100
10879-2,79
10879-3,68
10879-4,60
10879-5,64
10879-6,86
10880-1,96
10880-2,7
10880-3,97
10881-1,66
10882-1,51
10882-2,1
10882-3,36
10883-1,14
10883-2,33
10883-3,92
10883-4,77
10883-5,28
10883-6,95
10883-7,100
10883-8,56
10883-9,26
10884-1,45
10884-2,91
10884-3,92
10884-4,80
10885-1,34
10885-2,89
10885-3,37
10886-1,79
10886-2,53
10886-3,86
10886-4,88
10886-5,66
10886-6,82
10886-7,76
10886-8,23
10886-9,21
10887-1,77
10887-2,26
10887-3,35
10888-1,12
10888-2,27
10888-3,93
10888-4,67
10888-5,31
10888-6,53
10888-7,25
10889-1,69
10889-2,55
10889-3,28
10890-1,58
10890-2,51
10890-3,92
10890-4,19
10890-5,52
10890-6,26
10890-7,79
10890-8,39
10890-9,55
10891-1,88
10891-2,4
10891-3,63
10891-4,20
10891-5,13
10891-6,9
10891-7,53
10891-8,18
10892-1,78
10892-2,32
10893-1,19
10893-2,87
10893-3,23
10893-4,53
10894-1,3
10894-2,49
10894-3,10
10894-4,41
10894-5,80
10895-1,25
10895-2,35
10895-3,99
10895-4,50
10895-5,98
10895-6,78
10896-1,11
10896-2,48
10896-3,97
10896-4,26
10896-5,30
10896-6,63
10896-7,43
10896-8,8
10896-9,40
10897-1,78
10897-2,1
10897-3,4
10897-4,77
10897-5,31
10898-1,22
10898-2,15
10898-3,4
10898-4,24
10898-5,98
10898-6,93
10899-1,59
10899-2,29
10899-3,53
10899-4,45
10899-5,7
10899-6,32
10900-1,8
10900-2,25
10900-3,67
10900-4,40
10900-5,58
10900-6,38
10900-7,12
10900-8,31
10901-1,40
10901-2,60
10901-3,85
10901-4,25
10901-5,58
10901-6,6
10901-7,24
10901-8,37
10902-1,38
10902-2,13
10902-3,24
10902-4,25
10902-5,57
10902-6,55
10902-7,26
10903-1,68
10903-2,74
10903-3,36
10903-4,24
10903-5,40
10903-6,55
10904-1,20
10904-2,43
10904-3,16
10904-4,36
10904-5,81
10904-6,31
10904-7,33
10904-8,100
10904-9,86
10905-1,89
10905-2,8
10905-3,48
10905-4,84
10905-5,97
10905-6,31
10906-1,38
10906-2,57
10906-3,46
10906-4,71
10906-5,39
10906-6,65
10906-7,64
10906-8,90
10907-1,70
10907-2,71
10907-3,39
10907-4,40
10907-5,2
10907-6,78
10908-1,11
10908-2,62
10908-3,55
10908-4,3
10908-5,19
10908-6,63
10908-7,79
10908-8,86
10909-1,12
10909-2,66
10910-1,30
10910-2,21
10910-3,75
10910-4,13
10910-5,36
10910-6,49
10910-7,28
10911-1,52
10911-2,24
10911-3,73
10912-1,12
10912-2,79
10912-3,30
10912-4,13
10912-5,43
10912-6,53
10912-7,24
10913-1,50
10913-2,5
10913-3,81
10913-4,32
10913-5,63
10913-6,42
10914-1,28
10914-2,80
10914-3,72
10914-4,48
10914-5,24
10914-6,50
10914-7,54
10914-8,37
10915-1,37
10915-2,67
10915-3,33
10915-4,90
10915-5,32
10916-1,17
10916-2,28
10917-1,66
10917-2,12
10917-3,32
10917-4,96
10917-5,98
10917-6,31
10918-1,1
10918-2,78
10918-3,11
10918-4,77
10918-5,53
10918-6,40
10918-7,74
10918-8,47
10918-9,93
10919-1,70
10919-2,85
10919-3,5
10919-4,7
10919-5,81
10919-6,38
10919-7,16
10919-8,97
10919-9,39
10919-10,80
10920-1,61
10920-2,55
10920-3,10
10920-4,31
10921-1,98
10921-2,23
10921-3,16
10921-4,37
10922-1,61
10922-2,96
10922-3,81
10922-4,58
10922-5,36
10922-6,72
10923-1,84
10923-2,24
10923-3,28
10923-4,83
10923-5,58
10923-6,17
10923-7,14
10923-8,36
10923-9,74
10924-1,17
10924-2,13
10924-3,54
10924-4,99
10924-5,94
10925-1,94
10926-1,40
10926-2,7
10926-3,85
10926-4,20
10926-5,37
10926-6,84
10926-7,25
10926-8,13
10927-1,4
10927-2,8
10928-1,82
10928-2,100
10928-3,96
10928-4,84
10928-5,39
10929-1,15
10929-2,63
10929-3,38
10929-4,60
10929-5,65
10929-6,83
10930-1,21
10930-2,84
10930-3,20
10930-4,43
10930-5,19
10930-6,93
10931-1,3
10932-1,16
10932-2,18
10932-3,57
10932-4,32
10932-5,25
10933-1,79
10933-2,78
10933-3,21
10933-4,74
10933-5,22
10933-6,75
10933-7,4
10934-1,45
10934-2,38
10935-1,84
10935-2,72
10935-3,96
10935-4,79
10935-5,51
10936-1,42
10937-1,8
10937-2,88
10937-3,27
10937-4,9
10937-5,7
10937-6,76
10938-1,28
10938-2,92
10938-3,55
10938-4,88
10938-5,75
10938-6,35
10938-7,76
10938-8,63
10938-9,85
10939-1,52
10939-2,65
10939-3,31
10939-4,82
10940-1,65
10940-2,19
10941-1,41
10942-1,57
10942-2,60
10942-3,87
10942-4,79
10942-5,40
10942-6,54
10942-7,33
10942-8,100
10942-9,90
10943-1,15
10943-2,94
10943-3,70
10943-4,92
10943-5,30
10943-6,36
10944-1,21
10944-2,38
10944-3,3
10945-1,37
10945-2,23
10945-3,88
10945-4,7
10945-5,32
10945-6,61
10945-7,21
10946-1,46
10946-2,53
10946-3,69
10946-4,58
10946-5,67
10946-6,82
10946-7,63
10946-8,74
10947-1,18
10947-2,91
10947-3,14
10947-4,21
10947-5,20
10948-1,9
10948-2,47
10948-3,29
10948-4,78
10949-1,26
10949-2,27
10949-3,30
10949-4,57
10949-5,84
10949-6,60
10949-7,34
10949-8,63
10949-9,20
10950-1,97
10950-2,45
10950-3,33
10950-4,35
10950-5,68
10951-1,58
10951-2,52
10951-3,46
10951-4,62
10951-5,6
10951-6,42
10951-7,32
10951-8,97
10951-9,51
10952-1,16
10953-1,34
10953-2,5
10953-3,1
10953-4,63
10953-5,36
10953-6,32
10954-1,80
10954-2,16
10954-3,45
10954-4,43
10954-5,98
10954-6,69
10954-7,100
10954-8,13
10954-9,23
10955-1,44
10955-2,22
10955-3,50
10955-4,7
10955-5,61
10956-1,25
10956-2,32
10956-3,12
10956-4,13
10956-5,93
10956-6,84
10956-7,55
10956-8,1
10956-9,79
10957-1,37
10957-2,85
10957-3,55
10957-4,44
10957-5,39
10957-6,53
10957-7,66
10957-8,29
10958-1,51
10958-2,76
10958-3,11
10958-4,92
10958-5,53
10958-6,67
10958-7,45
10958-8,50
10958-9,36
10958-10,18
10959-1,22
10959-2,96
10959-3,10
10959-4,59
10959-5,28
10959-6,54
10959-7,24
10960-1,5
10960-2,69
10960-3,25
10960-4,70
10960-5,97
10960-6,84
10960-7,52
10961-1,74
10961-2,92
10961-3,76
10962-1,44
10962-2,63
10962-3,58
10963-1,46
10963-2,91
10963-3,79
10963-4,59
10963-5,44
10963-6,7
10963-7,5
10964-1,12
10964-2,69
10964-3,59
10964-4,41
10965-1,56
10965-2,42
10965-3,51
10965-4,50
10965-5,2
10966-1,98
10966-2,81
10966-3,53
